Main Category,Tags,Image Title,Image URL,Prompt Text
Travel & Nature,"Women, Cinematic, Architecture, Portrait, Detail, Peaceful, Culture",Serenity in the Mosque,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Serenity%20in%20the%20Mosque.webp,"A hyper-realistic, 8k, highly detailed wide shot of the ""uploaded face as reference"", STRICT facial identity preservation, of Muslim woman, light beautiful makeup in face, the body facing slightly away from the camera with a gentle, she look to the camera with a beautiful smile, serene expression, is captured in a medium shot, her gaze directed subtly towards the viewer. She wears a flowing, elegant black abaya with golden strip decor design, that drapes gracefully to the floor, with intricate embellishments on the bodice that catch the light, and a matching black hijab that frames her face. She holds an open green Holy Quran with an ornate, ancient-looking binding, her fingers delicately resting on its pages. The setting is the courtyard of a grand mosque, characterized by its towering minarets, a prominent green dome in the background, and a series of large, retractable cream-colored canopies providing shade, creating a visually striking architectural backdrop. Numerous white doves are in flight, adding a dynamic element to the scene and symbolizing peace. The lighting is soft and diffused, suggesting it's either early morning or late afternoon, with bright golden hues filtering through the canopies and illuminating the scene. The color palette is dominated by the rich black of her attire, contrasted with the soft creams of the canopies, the golden tones of the architecture, and the vibrant green of the dome, all set against a clear, soft blue sky. The overall mood is one of tranquility, devotion, and understated beauty, with a shallow depth of field that softly blurs the background, drawing all attention to the woman and her sacred book."
Travel & Nature,"Cinematic, Elegant, Outdoor, Portrait, Traditional, Lifestyle, Detail",Eternal Blessings,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Eternal%20Blessings.webp,"A hyper-realistic, 8k, highly detailed wide shot of the ""uploaded face as reference"", STRICT facial identity preservation, a Muslim woman, with light beautiful makeup, beautiful smile, seen from a low-angle, full-body shot, stands in the central courtyard of the Grand Mosque in Mecca, her arms outstretched and hands wide cupped upwards as if catching falling blessings. She is dressed in an elegant, flowing black abaya with golden strip decor design, adorned with intricate golden embroidery along the neckline and down the front panel, and a matching black hijab that frames her joyful, serene face. The background is a breathtaking panorama of the Kaaba, illuminated by a soft, bright glow, with its iconic bright fabric and subtle architectural details visible. Surrounding her, and forming a dynamic halo above her head, a multitude of white pigeons are captured mid-flight, some circling, others scattering, creating a sense of ethereal movement against the bright, bright sky. The overall atmosphere is one of profound peace, spirituality, and delicate magic, rendered in a photorealistic style with a shallow depth of field that artfully blurs the distant elements, focusing all attention on the woman and the bright of birds. The color palette is dominated by the deep blacks of her attire and the bright sky, contrasted sharply with the luminous gold embroidery, the soft whites of the pigeons, and the bright, inviting lights of the mosque, creating a rich and harmonious visual experience. 2:3 ar."
People & Portraits,"Women, Aesthetic, Cinematic, Elegant, Floral, Lifestyle, Nature",Whimsical Ocean Swing,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Whimsical%20Ocean%20Swing.webp,"A hyper-realistic, 8k, highly detailed wide shot of the ""uploaded face as reference"", STRICT facial identity preservation, a young woman with long, bright, beautiful make up, wavy hair and a radiant smile is seated comfortably on a plush pink cushion inside a large, circular hanging swing. The swing is intricately adorned with numerous soft pink roses, creating a vibrant floral frame around her. She is wearing a stylish deep purple Eastern outfit with a colorful, richly patterned dupatta featuring floral motifs. Her gaze is directed slightly to her left, with a gentle, serene expression. The swing hangs from a thin white rope against a backdrop of a serene, bright blue ocean under a sky dotted with soft, fluffy white clouds. The setting is a pristine sandy beach, with scattered rose petals in shades of pink and red dusting the foreground, adding to the romantic and whimsical atmosphere. The lighting is soft and natural, suggesting a bright, sunny day, with a slight golden hue that enhances the bright and beauty of the scene. The overall mood is one of tranquility, joy, and romantic escapism, evoking a feeling of a dreamlike vacation. 2:3 ar."
Fantasy & Anime,"Men, Anime, Cinematic, Adventure, Outdoor, Detail, Fantasy, Beach",The Real Pirate King,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Real%20Pirate%20King.webp,"A hyper-realistic, 8K cinematic of the person in the ""uploaded face as reference"", STRICT facial identity preservation, A medium-full shot, the person standing confidently upright with his arms hanging slightly away from his sides and his hands clenched into firm fists. He has a prominent, large X-shaped burn scar on his exposed center chest and a small stitched scar under his left eye. He is wearing a classic woven straw hat with a red ribbon band. His outfit consists of a vibrant red, long-sleeved shirt left completely unbuttoned and open, featuring four yellow buttons on the right lapel and flared, ruffled cuffs at the wrists. Around his waist is a thick, bright yellow fabric sash tied securely like a belt. He wears light blue, knee-length denim shorts with thick, fuzzy white frayed cuffs at the bottom hems. He wears no makeup, maintaining a pure, The background is a bright, serene daytime coastal scene featuring a light blue sky with soft white clouds, a calm turquoise ocean, and a rocky shoreline with a small piece of pink coral. The lighting is bright, even, and flat outdoor daylight, creating minimal, crisp shadows typical of animation. The color strength is highly saturated and vivid, heavily emphasizing bold primary colors (red, yellow, and blue).
Photorealistic, masterpiece, high-detail skin texture, 8k resolution, unreal engine 5 render.
The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image. 2:3 Ratio"
Fantasy & Anime,"Men, Anime, Cinematic, Adventure, Outdoor, Detail, Fantasy, Beach",The Emerald Swordsman,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Emerald%20Swordsman.webp,"A hyper-realistic, 8K cinematic of the person in the ""uploaded face as reference"", STRICT facial identity preservation, A full-body shot of a tall, highly muscular, standing in a confident and imposing pose. His right arm is raised behind his head, grasping the gold-accented hilt of a katana, while his left hand rests near his hip, gripping the scabbard of another sword. He has short, vibrant green hair, three gold teardrop earrings in his left earlobe, and a prominent diagonal scar across his closed left eye. He wears a wide, self-assured grin.
He is dressed in a long, thick, dark emerald-green coat that reaches past his knees, featuring a high collar and a row of brass toggle buttons down the front. The coat is open at the chest, revealing his bare, muscular torso and a large, stitched diagonal scar running across his body. A bright green ribbed haramaki (belly band) is wrapped tightly around his midsection, held in place by a thick, dark burgundy-red sash tied securely around his waist. Tucked into the right side of his sash are three katana swords with intricately detailed hilts and scabbards in white, black, and red. He wears a black bandana tied tightly around his left bicep, dark trousers, and tall black boots.
with minimal, crisp shadows used only to define muscle contours and fabric folds. The color strength is highly saturated, bold, and vivid, heavily emphasizing the contrasting shades of green and the deep burgundy sash.
Photorealistic, masterpiece, high-detail skin texture, 8k resolution, unreal engine 5 render.
The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image. 2:3 Ratio"
Fantasy & Anime,"Women, Anime, Cinematic, Adventure, Fantasy, Fashion, Outdoor",The Tangerine Navigator,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Tangerine%20Navigator.webp,"A hyper-realistic, 8K cinematic of the person in the ""uploaded face as reference"", STRICT facial identity preservation, A medium-full shot of a beautiful, highly stylized curvey female, standing confidently on the deck of a ship. Her left hand rests firmly on her hip, while her right hand grips a long, bright orange staff with gold segmented accents. She has an exceptionally slender waist and a prominent bust. Her extremely long, bright orange hair flows down her back with a section partially braided near the front, and she wears small light blue bead earrings. She has beautiful makeup.
She is dressed in a short, form-fitting, ribbed white knit sweater dress with long, loose bell sleeves. Slung low across her hips is a thick brown leather belt equipped with silver cylindrical pouches and a large, prominent round silver buckle featuring a bold ""B"" symbol in the center.
The background is a bright, serene nautical setting showing the white wooden railing and curved white structures of a ship, set against a vibrant, clear light blue sky with soft, fluffy white clouds. The lighting is bright, flat, and perfectly even outdoor midday sunlight, with minimal, crisp cel-shaded shadows used only to define the folds of the fabric and the contours of her figure. The color strength is intensely vivid and highly saturated, heavily emphasizing the bright orange of her hair and the crisp white of her outfit.
Photorealistic, masterpiece, high-detail skin texture, 8k resolution, unreal engine 5 render.
The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image. 2:3 Ratio"
Fantasy & Anime,"Women, Anime, Cinematic, Adventure, Fantasy, Fashion, Outdoor",The Serene Archaeologist,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Serene%20Archaeologist.webp,"A hyper-realistic, 8K cinematic of the person in the ""uploaded face as reference"", STRICT facial identity preservation, A full-body shot of a tall, beautiful female, standing gracefully in a serene outdoor setting. Her left arm is bent upwards, casually holding the pink strap of a backpack slung over her shoulder, while her right arm hangs relaxed by her side holding a long sword. She has an exceptionally slender waist and a prominent bust, characteristic of exaggerated proportions. Her long, straight black hair flows down her back, pushed off her face by a pair of dark sunglasses with orange lenses resting on top of her head. She wears a gentle, confident smile.
She is dressed in a tight, dark blue, short-sleeved zip-up top featuring a high ruffled collar. Attached to the pink backpack strap on her left shoulder is a small light blue flower accessory. Around her waist, she wears a long, flowing salmon-pink sarong (pareo) tied securely at the right hip. The skirt features a large, vibrant green and yellow tropical floral pattern down the side and ends with a fringed bottom hem. She is wearing classic red high-heeled pumps.
The background is a bright, serene nautical setting showing the Brown wooden railing and curved white structures of a pirate ship.
Photorealistic, masterpiece, high-detail skin texture, 8k resolution, unreal engine 5 render.
The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image. 2:3 Ratio"
Fantasy & Anime,"Men, Anime, Cinematic, Adventure, Outdoor, Detail, Fantasy, Beach",The Crimson Emperor,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Crimson%20Emperor.webp,"A hyper-realistic, 8K cinematic of the person in the ""uploaded face as reference"", STRICT facial identity preservation,A full-body shot of a tall, lean, and casually muscular male character, standing in a confident, relaxed, yet authoritative posture. His left arm hangs naturally at his side, while his right arm is bent slightly with his hand resting near his waist. He has vibrant red hair parted in the middle and sweeping down to his neck, a prominent vertical scar consisting of three parallel lines over his left eye, and short facial stubble. island and pirate ship background
He is dressed in a massive, long black cloak draped heavily over his shoulders with a high, pointed collar. Underneath, he wears a loose, long-sleeved white button-down shirt that is left half-unbuttoned and untucked, exposing his muscular bare chest and abdomen. A red sash is faintly visible around his waist. He wears loose-fitting, baggy brown calf-length pants (capris) that feature a distinctive repeating pattern of yellow, star-like floral crests connected by winding green vines. On his feet, he wears simple dark brown strappy sandals, exposing his lower legs. Secured at his right hip is a large sword with a prominent circular silver and gold handguard and a blue hilt.
Photorealistic, masterpiece, high-detail skin texture, 8k resolution, unreal engine 5 render.
The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image. 2:3 Ratio"
Cinematic & Artistic,"Cinematic, Urban, 8K, Artistic, Action, Dramatic, Detail",Vertigo Descent,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Vertigo%20Descent.webp,"A hyper-realistic, 8k, cinematic, extreme wide-angle shot captured with a fisheye lens, looking straight down from an immense height, creating an intense sense of vertigo. The composition features a person in the immediate foreground, dramatically falling or hanging, with their body angled and legs bent, with realistic glass shards around. Their left arm is fully outstretched towards the camera, hand open, creating a strong sense of depth and urgency. The person is wearing beautiful clothes you are free to imagine them. Eyes wide with sudden realization, brows drawn upward in helpless strain. The mouth hangs open, caught between gasp and scream. The face holds a frozen mix of disbelief and raw fear—awareness without control; use uploaded face as strict facial reference. The background is a sprawling, highly detailed urban landscape dominated by countless towering skyscrapers with reflective glass facades, appearing to converge towards the bottom of the frame due to the extreme perspective. Far below, street-level details like cars and building rooftops are visible, emphasizing the dizzying height. The scene is illuminated by bright, natural daylight, casting clear shadows and creating brilliant reflections on the glass buildings, under a vibrant blue sky with scattered white clouds. The overall effect is dynamic, dramatic, and highly detailed, with sharp focus on the foreground subject and a vast, receding cityscape. 2:3r, The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the image to move away from a ""cartoony"" look and toward the gritty realism seen in image. "
Fantasy & Anime,"Fantasy, Nature, Adventure, Cinematic, Detail, Outdoor, 8K",Behemoth Rider,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Behemoth%20Rider.webp,"A hyper-realistic, 8k, photorealistic close up photo captured with a 35mm lens, creating a grand sense of scale. The shot is low-angle, looking up as the person with the uploaded face as a strict reference, sits perched atop the head of a prehistoric elephant-like (a Behemoth) walking through a realistic rainforest. The person wears a beautiful outfit that is matching the situation he is in, looking at the camera with a look of awe and a beautiful smile, wet from the environment. The colossal creature has thick, wrinkled, dark grey skin, with massive, curved tusks that brush aside thick canopy branches. The background is a lush, steamy jungle with towering trees, thick undergrowth, and mist rising from the forest floor. The lighting is diffused daylight filtering through the thick canopy, creating shafts of light (god rays) and deep shadows, highlighting the wet textures of the skin, leaves, and the waterproof jacket. 2:3 ratio, everything should be realistic."
Travel & Nature,"Travel, Sunset, Portrait, Cinematic, Traditional, Men, Detail",Sunset Pilgrimage,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Sunset%20Pilgrimage.webp,"Ultra realistic, 8K, full body shot of a male person (attached image as a strict reference) stands in front of the Holy Kaaba in the Grand Mosque in Mecca, wearing the white ihram garments, visible from his left shoulder. He is holding a orange iphone 16 in his hand and wearing a black watch on his left wrist. his skin is fair, his features are calm, and he is looking directly at the camera with a beautiful smile. Behind him are crowds of pilgrims in white ihram garments. The Kaaba is clearly visible in the background. The sky is golden at sunset. Soft natural lighting, shallow depth of field with a light background blur (bokeh). A realistic, high-resolution photograph with natural colors, sharp focus on the person in the center, professionally shot with a 50mm lens, documentary style, 8K quality. The details of the ihram fabric are clear, and the light reflects off the marble floor. 2:3 ratio."
Cinematic & Artistic,"Fashion, Studio, Aesthetic, Clothes, Detail, Creative, Portrait",Editorial Grid Style,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Editorial%20Grid%20Style.webp,"Create a clean editorial grid of boxes (3x4 ), ultra realistic, 8K, with this woman in every box (use the attached image as a strict facial references), wearing A sage green, short-sleeved V-neck top with a button-down front tied at the waist, paired with high-waisted white denim shorts. Accessories include a black crossbody bag with a tassel, a delicate gold pendant necklace, and nude strappy high-heeled sandals. Each box shows a different pose and expression interacting naturally with the box walls, using matte red and blue boxes. 2:3 ratio."
Travel & Nature,"Travel, Traditional, Sunset, Portrait, Outdoor, Cinematic, Detail",Heritage Golden Hour,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Heritage%20Golden%20Hour.webp,"Ultra Realistic, 8K, medium-shot portrait of a person standing outdoors during golden hour (use the attached image as a strict facial reference). He is looking slightly back over his right shoulder directly at the camera with a neutral expression, He is wearing beautiful stylish clothes with a traditional black and white keffiyeh is draped around his neck, his left hand gently grips the fabric near his collar, while the other end trails over his left shoulder as if caught in a light breeze.
Location: The background is deeply blurred (shallow depth of field) but clearly depicts the Old City of Jerusalem. Landmarks: The Dome of the Rock, with its iconic gold dome, is prominently visible on the left side of the frame. Out-of-focus stone structures, walls, and a distant tower populate the rest of the mid-ground and background.
The scene is lit with warm, soft sunlight, indicating early morning or late afternoon. The sky is a smooth gradient of pale yellow and soft orange. 2:3 Ratio."
Cinematic & Artistic,"Artistic, Portrait, Painting, Elegant, Aesthetic, Cinematic, Detail",Gallery Reflection,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Gallery%20Reflection.webp,"Create a hyper-realistic, 8K, Full body photo with an optical illusion in which the person in the attached image as a strict reference, a premium museum photograph with many Art paintings in which the person is standing calmly in an art gallery, wearing beautiful artistic clothes as outfit. Behind the person, include a large classic oil painting with a gold frame depicting the same person in an artistic style (oil texture, impasto brushstrokes, warm tones). 2:3 Ratio."
Fashion & Luxury,"Selfie, Traditional, Men, Elegant, Indoor, Detail, Luxury",Elegant Thobe Selfie,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Elegant%20Thobe%20Selfie.webp,"Ultra-realistic iPhone mirror selfie captured indoors in soft ambient lighting, authentic Apple iPhone camera quality with natural Smart HDR, balanced exposure, accurate white balance, and true-to-life skin tones. An handsome young man with a beautiful body, lean physique, in front of a large wall mirror inside a modern beige interior with a smooth rounded arch architectural structure in the background.
New pose: confident relaxed stance with slight forward lean. His torso is facing the mirror directly while he leans subtly forward from the waist, creating a natural dynamic angle. He holds the iPhone Pro in his right hand slightly higher near shoulder level, angled slightly inward toward the mirror for a clean reflection. His left arm is relaxed down by his side, holding dark brown prayer beads (tasbih) loosely between his fingers so they hang naturally with gravity. His shoulders are relaxed, chin slightly tilted downward, eyes looking at his reflection with a calm, composed expression and a soft natural smile-effortless and genuine.
Facial identity must remain 100% exactly the same as the reference image-identical jawline sharpness, He is wearing a crisp white thobe with structured collar and gold buttons aligned neatly down the chest, visible seam stitching, realistic cotton texture, subtle natural fabric folds around the waist and sleeves due to the forward lean. A white ghutra is draped naturally over his head and shoulders with layered flowing folds and fine stitching detail along the edges, secured by a matte black agal resting firmly on top. The ghutra fabric shows realistic depth and soft shadow gradients between folds.
Mandatory hairstyle under the ghutra: modem textured side-swept quiff, heavy natural volume on top, deep side flow, messy yet controlled texture, soft matte finish, visible individual natural hair strands, softly blended sides (NO hard fade, NO clean cut). Hair subtly shaping beneath the ghutra without altering its external drape.
Accessories: gold wristwatch visible on left wrist with realistic metallic reflections from ambient lighting. Natural reflections visible on Phone edges and triple camera lenses. Accurate finger proportions and natural grip tension with no distortion.
Lighting: soft diffused overhead indoor lighting evenly illuminating face and clothing, gende shadow under chin and along jawline for natural depth. Subtle highlights reflecting off gold buttons, watch, and phone edges. Background softly lit with a glowing Arabic-style wall light sign blurred naturally for depth. The rounded arch provides architectural symmetry. Any background figure remains softly out of focus and secondary.
Lens effect: iPhone 26mm equivalent lens perspective with natural smartphone clarity, deep focus on subject with slight natural background softness due to depth, not artificial blur.
Color grading: neutral iPhone color science with clean whites, realistic contrast, subtle warm indoor tone, no cinematic LUT, no teal- orange grading, no artificial glow. Skin rendering fully natural with visible pores and detailed beard strands. Micro details include fabric fibers, stitching precision, subtle wrinkles, metallic reflections, natural shadow transitions.
Mood: elegant luxury indoor mirror selfie, confident and composed, 100% realistic real-world iPhone photography look. 2:3 ratio."
Cinematic & Artistic,"Artistic, Creative, Surreal, Detail, Aesthetic, 8K, Portrait",Digital Breakout,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Digital%20Breakout.webp,"Create a hyper-realistic, 8K, photo with an optical illusion in which this woman in the attached image as a strict reference, she appears to be emerging from the screen of an iPhone camera in visible iOS PHOTO mode, with her legs inside the screen and her upper body sticking out, wearing beautiful short clothes. 2:3 Ratio."
